audio_path,model,true_transcription,predicted_transcription,latency,wer,mer,wil,wip,cer
labs/experiment_dataset/segment_17.wav,whisper_medium,medicine it 's a pill called bidil to treat heart failure in <unk>, medicine. It's a pill called Bidel to treat heart failure in ...,11.356169939041138,0.38461538461538464,0.38461538461538464,0.5897435897435898,0.41025641025641024,0.15151515151515152
labs/experiment_dataset/segment_1.wav,whisper_medium,and the house next to it and actually every house on the block on both sides of the street maybe a school thrown in and some you know a church they are just incredibly expensive," and the house next to it, and actually every house on the block, on both sides of the street, maybe a school thrown in, and so, you know, at church, they're just incredibly expensive.",14.66515302658081,0.3142857142857143,0.3142857142857143,0.5159663865546218,0.4840336134453782,0.06779661016949153
labs/experiment_dataset/segment_5.wav,whisper_medium,on the order of two thousand two hundred videos covering everything from basic arithmetic all the way to to vector calculus and some of the stuff that you saw, on the order of 2200 videos covering everything from basic arithmetic all the way to vector calculus and some of the stuff that you saw,12.261473655700684,0.1724137931034483,0.1724137931034483,0.20551724137931038,0.7944827586206896,0.17088607594936708
labs/experiment_dataset/segment_13.wav,whisper_medium,<unk> salty crispy delicious snacks what 's sitting in the corner of the room makes not a damn bit of difference to your gustatory experience," salty, crispy, delicious snacks, what's sitting in the corner of the room makes not a damn bit of difference to your gustatory experience.",13.685959100723267,0.28,0.28,0.4365217391304348,0.5634782608695652,0.07801418439716312
labs/experiment_dataset/segment_12.wav,whisper_medium,<unk> the greatest innovations and developments, the greatest innovations and developments.,8.667516946792603,0.3333333333333333,0.3333333333333333,0.4666666666666667,0.5333333333333333,0.14893617021276595
labs/experiment_dataset/segment_4.wav,whisper_medium,<unk> a palestinian worker who spent two decades in israel, a Palestinian worker who spent two decades in Israel.,10.271971940994263,0.3,0.3,0.4555555555555556,0.5444444444444444,0.15517241379310345
labs/experiment_dataset/segment_6.wav,whisper_medium,to those who already are allow me to illustrate this point by taking you to this village called budrus, to those who already are. Allow me to illustrate this point by taking you to this village called Budrus.,12.103691816329956,0.15789473684210525,0.15789473684210525,0.29085872576177296,0.709141274238227,0.0392156862745098
labs/experiment_dataset/segment_10.wav,whisper_medium,flutes and music led to even more powerful breakthroughs about a thousand, Flutes and music led to even more powerful breakthroughs. About a thousand...,10.354192972183228,0.3333333333333333,0.3333333333333333,0.5555555555555556,0.4444444444444444,0.0821917808219178
labs/experiment_dataset/segment_11.wav,whisper_medium,we built this model in new york actually, We built this model in New York actually on the ...,10.316691875457764,0.75,0.5454545454545454,0.7159090909090909,0.28409090909090906,0.35
labs/experiment_dataset/segment_7.wav,whisper_medium,you can 't buy your way out of suffering or into meaning there is no home big enough to erase the pain that she must have endured, You can't buy your way out of suffering or into meaning. There is no home big enough to erase the pain that she must have endured.,12.70159101486206,0.2222222222222222,0.2222222222222222,0.3717948717948718,0.6282051282051282,0.03875968992248062
